"","GEOID","STATE","NO2_LEVELS","TOTAL_ADULTS","WHITE_ALONE","BLACK_ALONE","AIAN_ALONE","ASIAN_ALONE","NHPI_ALONE","OTHER_ALONE","TWO_MORE","HisLat_TOTAL","NotHisLat_TOTAL","INCOME_GROUP","UrbanRural"
"937",26105990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"938",26109990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"939",26121990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"940",26127990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"941",26131990100,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"942",26139990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"943",26141990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"944",26147990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"945",26151990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"946",26157990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"947",26159990000,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"948",26163986600,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"949",26163990100,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"950",26163990200,"Michigan",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"951",27037060101,"Minnesota",NA,2916,2047,180,44,100,2,265,278,543,2373,"$52,000 to <$85,000","Urban"
"952",27053007700,"Minnesota",NA,5041,3364,736,49,291,7,239,355,458,4583,"$52,000 to <$85,000","Urban"
"953",27053103900,"Minnesota",NA,4099,3073,159,30,547,0,67,223,173,3926,"<$27,000","Urban"
"954",27053105600,"Minnesota",NA,4522,3028,698,54,223,0,151,368,355,4167,"$27,000 to <$52,000","Urban"
"955",27053105700,"Minnesota",NA,2894,1605,786,77,120,4,95,207,189,2705,"$27,000 to <$52,000","Urban"
"956",27053106600,"Minnesota",NA,2176,1901,49,1,66,4,46,109,95,2081,"$85,000 to <$141,000","Urban"
"957",27053108000,"Minnesota",NA,3265,2729,124,19,135,1,54,203,159,3106,"$52,000 to <$85,000","Urban"
"958",27053126101,"Minnesota",NA,2608,1767,177,11,496,0,45,112,96,2512,"$85,000 to <$141,000",NA
"959",27075990100,"Minnesota",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"960",27123032500,"Minnesota",NA,2981,915,813,35,801,2,153,262,336,2645,"$27,000 to <$52,000","Urban"
"961",27123033800,"Minnesota",NA,1372,739,428,14,62,0,25,104,88,1284,"$52,000 to <$85,000","Urban"
"962",27123033900,"Minnesota",NA,1182,659,362,3,69,0,25,64,52,1130,"$52,000 to <$85,000","Urban"
"963",27123034000,"Minnesota",NA,1540,1137,247,13,40,0,28,75,47,1493,"$52,000 to <$85,000","Urban"
"964",27123034203,"Minnesota",NA,2631,1825,420,23,172,1,47,143,133,2498,"$52,000 to <$85,000",NA
"965",27137990100,"Minnesota",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"966",28045990000,"Mississippi",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"967",28047990000,"Mississippi",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"968",28073020307,"Mississippi",NA,1395,484,785,1,41,2,23,59,32,1363,"$27,000 to <$52,000",NA
"969",29095005100,"Missouri",NA,1421,996,180,7,88,0,46,104,100,1321,"$52,000 to <$85,000","Urban"
"970",29095007302,"Missouri",NA,1339,1109,42,4,80,0,38,66,83,1256,"$52,000 to <$85,000",NA
"971",29189215802,"Missouri",NA,1478,1041,318,4,46,0,17,52,50,1428,"$52,000 to <$85,000",NA
"972",29510120200,"Missouri",NA,760,39,684,1,6,0,3,27,7,753,"$27,000 to <$52,000","Urban"
"973",30031000703,"Montana",NA,1823,1624,4,25,15,1,51,103,102,1721,"$52,000 to <$85,000",NA
"974",32005990000,"Nevada",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"975",32031000104,"Nevada",NA,2411,1821,126,55,142,3,55,209,222,2189,"$27,000 to <$52,000",NA
"976",32031000701,"Nevada",NA,2193,1424,62,39,144,14,301,209,539,1654,"$85,000 to <$141,000",NA
"977",32031001018,"Nevada",NA,1907,845,176,41,136,50,403,256,688,1219,"$27,000 to <$52,000",NA
"978",32031002414,"Nevada",NA,1382,1014,43,19,78,4,71,153,225,1157,"$52,000 to <$85,000",NA
"979",32510990000,"Nevada",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"980",33011000800,"New Hampshire",NA,2031,1669,80,13,35,0,81,153,182,1849,"$52,000 to <$85,000","Urban"
"981",33011001400,"New Hampshire",NA,1976,1299,232,28,35,0,230,152,432,1544,"$27,000 to <$52,000","Urban"
"982",34001001100,"New Jersey",NA,1446,86,1106,8,45,2,110,89,188,1258,"<$27,000","Urban"
"983",34001990000,"New Jersey",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"984",34003006101,"New Jersey",NA,3500,1771,123,26,703,2,483,392,893,2607,"$52,000 to <$85,000",NA
"985",34003006301,"New Jersey",NA,3489,1198,125,103,264,0,1168,631,1956,1533,"$52,000 to <$85,000",NA
"986",34003006302,"New Jersey",NA,3385,1699,94,31,433,3,606,519,1226,2159,"$85,000 to <$141,000",NA
"987",34003017102,"New Jersey",NA,1693,1343,42,1,145,5,77,80,143,1550,">=$141,000",NA
"988",34003018102,"New Jersey",NA,2295,684,45,85,87,0,965,429,1572,723,"$52,000 to <$85,000",NA
"989",34003021600,"New Jersey",NA,3478,1522,286,54,104,0,1020,492,1813,1665,"$52,000 to <$85,000","Urban"
"990",34003023303,"New Jersey",NA,2485,1146,541,9,296,0,239,254,503,1982,"$52,000 to <$85,000",NA
"991",34003030401,"New Jersey",NA,2827,1248,367,6,352,0,521,333,945,1882,"$52,000 to <$85,000",NA
"992",34003037204,"New Jersey",NA,2778,1236,287,6,675,0,315,259,649,2129,"$52,000 to <$85,000",NA
"993",34007601600,"New Jersey",NA,1448,62,1010,3,8,2,253,110,414,1034,"<$27,000","Urban"
"994",34013000300,"New Jersey",NA,2710,349,755,20,33,15,1051,487,1653,1057,"<$27,000","Urban"
"995",34013000400,"New Jersey",NA,1814,341,166,25,66,3,789,424,1305,509,"$27,000 to <$52,000","Urban"
"996",34013000500,"New Jersey",NA,1414,195,79,18,49,15,771,287,1107,307,"$27,000 to <$52,000","Urban"
"997",34013000800,"New Jersey",NA,3340,368,531,77,40,1,1779,544,2539,801,"$52,000 to <$85,000","Urban"
"998",34013001300,"New Jersey",NA,1510,34,1048,16,8,3,300,101,416,1094,"$27,000 to <$52,000","Urban"
"999",34013001500,"New Jersey",NA,1362,40,1058,1,6,0,164,93,291,1071,"<$27,000","Urban"
"1000",34013002000,"New Jersey",NA,3572,83,3178,9,11,0,66,225,185,3387,"$27,000 to <$52,000","Urban"
"1001",34013002400,"New Jersey",NA,2839,60,2421,10,2,1,144,201,286,2553,"$27,000 to <$52,000","Urban"
"1002",34013002500,"New Jersey",NA,3081,42,2685,6,12,0,171,165,261,2820,"$27,000 to <$52,000","Urban"
"1003",34013002600,"New Jersey",NA,1561,68,1146,6,14,0,205,122,302,1259,"$27,000 to <$52,000","Urban"
"1004",34013002800,"New Jersey",NA,1417,23,1202,2,1,0,113,76,173,1244,"$27,000 to <$52,000","Urban"
"1005",34013003100,"New Jersey",NA,1459,31,1212,7,4,0,141,64,220,1239,"$27,000 to <$52,000","Urban"
"1006",34013003500,"New Jersey",NA,1942,42,1636,7,6,0,94,157,229,1713,"$27,000 to <$52,000","Urban"
"1007",34013003800,"New Jersey",NA,1905,38,1572,8,8,0,159,120,292,1613,"$27,000 to <$52,000","Urban"
"1008",34013004100,"New Jersey",NA,2527,46,2198,11,10,0,160,102,249,2278,"$27,000 to <$52,000","Urban"
"1009",34013004200,"New Jersey",NA,2530,34,2242,12,2,0,119,121,226,2304,"$27,000 to <$52,000","Urban"
"1010",34013004300,"New Jersey",NA,2295,50,2060,18,1,1,85,80,185,2110,"$27,000 to <$52,000","Urban"
"1011",34013004400,"New Jersey",NA,1477,15,1309,2,5,1,68,77,160,1317,"$27,000 to <$52,000","Urban"
"1012",34013004801,"New Jersey",NA,1844,29,1512,11,0,0,171,121,243,1601,"$27,000 to <$52,000","Urban"
"1013",34013004900,"New Jersey",NA,3165,50,2778,17,15,5,172,128,275,2890,"$27,000 to <$52,000","Urban"
"1014",34013005300,"New Jersey",NA,2280,46,1959,13,3,0,100,159,206,2074,"$27,000 to <$52,000","Urban"
"1015",34013006600,"New Jersey",NA,1011,38,800,2,0,2,97,72,191,820,"$27,000 to <$52,000","Urban"
"1016",34013006700,"New Jersey",NA,2913,348,1302,12,23,0,884,344,1329,1584,"<$27,000","Urban"
"1017",34013007000,"New Jersey",NA,2947,965,70,33,15,6,1109,749,1480,1467,"$27,000 to <$52,000","Urban"
"1018",34013007200,"New Jersey",NA,3093,1189,30,17,13,0,1140,704,1302,1791,"$27,000 to <$52,000","Urban"
"1019",34013007700,"New Jersey",NA,2109,736,69,29,24,2,804,445,1060,1049,"$27,000 to <$52,000","Urban"
"1020",34013007800,"New Jersey",NA,2785,786,77,34,13,2,1269,604,1617,1168,"$27,000 to <$52,000","Urban"
"1021",34013008700,"New Jersey",NA,3298,341,568,53,33,0,1626,677,2559,739,"$52,000 to <$85,000","Urban"
"1022",34013008900,"New Jersey",NA,1678,269,333,25,14,0,800,237,1274,404,"$27,000 to <$52,000","Urban"
"1023",34013009500,"New Jersey",NA,4900,789,742,45,75,0,2201,1048,3611,1289,"$52,000 to <$85,000","Urban"
"1024",34013010300,"New Jersey",NA,3286,115,2553,29,18,1,292,278,463,2823,"$27,000 to <$52,000","Urban"
"1025",34013010600,"New Jersey",NA,3545,115,2864,13,11,4,215,323,435,3110,"$27,000 to <$52,000","Urban"
"1026",34013011500,"New Jersey",NA,1887,48,1598,2,15,1,90,133,152,1735,"$52,000 to <$85,000","Urban"
"1027",34013011600,"New Jersey",NA,2261,32,1912,8,17,0,101,191,147,2114,"$52,000 to <$85,000","Urban"
"1028",34013011900,"New Jersey",NA,1450,74,1115,7,28,0,154,72,205,1245,"$27,000 to <$52,000","Urban"
"1029",34013012300,"New Jersey",NA,3983,110,3370,23,21,0,172,287,317,3666,"$27,000 to <$52,000","Urban"
"1030",34013012800,"New Jersey",NA,2709,47,2213,4,12,3,240,190,333,2376,"$52,000 to <$85,000","Urban"
"1031",34013013200,"New Jersey",NA,2400,58,1891,8,1,1,284,157,432,1968,"$27,000 to <$52,000","Urban"
"1032",34013018300,"New Jersey",NA,3942,226,2111,93,46,5,1084,377,1571,2371,"$27,000 to <$52,000","Urban"
"1033",34013022800,"New Jersey",NA,1758,33,1459,5,3,0,153,105,263,1495,"<$27,000","Urban"
"1034",34013023200,"New Jersey",NA,2528,107,1907,14,3,0,307,190,454,2074,"<$27,000","Urban"
"1035",34017000300,"New Jersey",NA,3241,1274,146,44,442,1,894,440,1488,1753,"$52,000 to <$85,000","Urban"
"1036",34017000400,"New Jersey",NA,3142,715,157,25,1333,0,615,297,1030,2112,"$52,000 to <$85,000","Urban"
"1037",34017000500,"New Jersey",NA,3410,999,202,31,1058,2,730,388,1255,2155,"$52,000 to <$85,000","Urban"
"1038",34017000800,"New Jersey",NA,3406,1529,199,16,500,0,730,432,1208,2198,"$52,000 to <$85,000","Urban"
"1039",34017001000,"New Jersey",NA,1653,482,102,11,707,0,241,110,389,1264,"$52,000 to <$85,000","Urban"
"1040",34017001100,"New Jersey",NA,4370,1375,244,38,1300,0,881,532,1524,2846,"$52,000 to <$85,000","Urban"
"1041",34017001202,"New Jersey",NA,1034,238,231,3,305,0,170,87,305,729,"$52,000 to <$85,000","Urban"
"1042",34017001400,"New Jersey",NA,3130,948,227,30,854,1,696,374,1180,1950,"$52,000 to <$85,000","Urban"
"1043",34017001800,"New Jersey",NA,2992,740,365,24,1219,5,387,252,660,2332,"$27,000 to <$52,000","Urban"
"1044",34017001900,"New Jersey",NA,2428,584,178,18,1347,1,123,177,284,2144,"$52,000 to <$85,000","Urban"
"1045",34017002001,"New Jersey",NA,1388,353,82,9,660,0,136,148,265,1123,"$52,000 to <$85,000",NA
"1046",34017002200,"New Jersey",NA,1791,1079,83,7,336,0,117,169,297,1494,"$85,000 to <$141,000","Urban"
"1047",34017002300,"New Jersey",NA,2127,1188,107,1,462,1,128,240,321,1806,"$85,000 to <$141,000","Urban"
"1048",34017002400,"New Jersey",NA,2331,1563,93,5,384,1,85,200,270,2061,"$85,000 to <$141,000","Urban"
"1049",34017002900,"New Jersey",NA,3335,1127,374,30,1231,2,274,297,592,2743,"$52,000 to <$85,000","Urban"
"1050",34017003000,"New Jersey",NA,2409,744,415,12,468,7,497,266,798,1611,"$27,000 to <$52,000","Urban"
"1051",34017003101,"New Jersey",NA,2472,588,243,7,1288,0,165,181,326,2146,"$85,000 to <$141,000",NA
"1052",34017003102,"New Jersey",NA,2574,780,356,19,779,5,407,228,676,1898,"$27,000 to <$52,000",NA
"1053",34017004104,"New Jersey",NA,3579,1045,858,29,554,1,664,428,1128,2451,"$52,000 to <$85,000",NA
"1054",34017004300,"New Jersey",NA,1988,402,1028,27,97,17,254,163,420,1568,"$27,000 to <$52,000","Urban"
"1055",34017004400,"New Jersey",NA,1972,150,1389,8,58,2,223,142,432,1540,"<$27,000","Urban"
"1056",34017005200,"New Jersey",NA,3647,677,1858,35,291,1,516,269,885,2762,"$27,000 to <$52,000","Urban"
"1057",34017005801,"New Jersey",NA,4045,239,2644,35,122,1,752,252,1057,2988,"$27,000 to <$52,000","Urban"
"1058",34017005901,"New Jersey",NA,2764,479,401,28,1219,3,415,219,597,2167,"$85,000 to <$141,000",NA
"1059",34017006000,"New Jersey",NA,3569,279,2058,13,175,1,693,350,1069,2500,"$27,000 to <$52,000","Urban"
"1060",34017006101,"New Jersey",NA,3117,800,434,33,1209,3,409,229,694,2423,"$52,000 to <$85,000",NA
"1061",34017006102,"New Jersey",NA,2583,321,1149,30,288,0,518,277,757,1826,"$27,000 to <$52,000",NA
"1062",34017006400,"New Jersey",NA,2842,1682,145,10,520,1,201,283,452,2390,"$85,000 to <$141,000","Urban"
"1063",34017006500,"New Jersey",NA,1844,924,177,13,267,2,276,185,513,1331,"$85,000 to <$141,000","Urban"
"1064",34017006600,"New Jersey",NA,1061,188,33,3,747,0,47,43,62,999,"$85,000 to <$141,000","Urban"
"1065",34017007001,"New Jersey",NA,1806,745,173,11,328,0,312,237,669,1137,"$52,000 to <$85,000",NA
"1066",34017007002,"New Jersey",NA,2085,988,63,2,737,5,114,176,260,1825,">=$141,000",NA
"1067",34017007500,"New Jersey",NA,6244,2964,378,3,2181,0,302,416,626,5618,"$85,000 to <$141,000","Urban"
"1068",34017007602,"New Jersey",NA,4488,1471,84,4,2674,0,75,180,188,4300,">=$141,000",NA
"1069",34017007702,"New Jersey",NA,1214,228,8,2,911,2,17,46,35,1179,">=$141,000",NA
"1070",34017007800,"New Jersey",NA,3753,1858,402,7,956,5,286,239,598,3155,"$52,000 to <$85,000","Urban"
"1071",34017010200,"New Jersey",NA,2645,1427,260,20,258,0,381,299,702,1943,"$85,000 to <$141,000","Urban"
"1072",34017010601,"New Jersey",NA,2457,1416,218,11,220,1,306,285,658,1799,"$27,000 to <$52,000",NA
"1073",34017010701,"New Jersey",NA,2059,1093,178,7,189,1,342,249,671,1388,"$52,000 to <$85,000",NA
"1074",34017010702,"New Jersey",NA,1082,587,97,5,79,3,189,122,337,745,"$52,000 to <$85,000",NA
"1075",34017010900,"New Jersey",NA,2209,1111,315,8,218,0,321,236,606,1603,"$27,000 to <$52,000","Urban"
"1076",34017011100,"New Jersey",NA,3505,1524,514,26,216,1,780,444,1367,2138,"$52,000 to <$85,000","Urban"
"1077",34017011300,"New Jersey",NA,2465,1293,270,22,190,0,379,311,824,1641,"$52,000 to <$85,000","Urban"
"1078",34017012300,"New Jersey",NA,1843,867,47,15,105,0,402,407,813,1030,"$52,000 to <$85,000","Urban"
"1079",34017012600,"New Jersey",NA,3025,1433,70,25,129,2,728,638,1307,1718,"$85,000 to <$141,000","Urban"
"1080",34017013100,"New Jersey",NA,1673,694,24,18,58,3,541,335,864,809,"$52,000 to <$85,000","Urban"
"1081",34017013200,"New Jersey",NA,3336,1153,123,41,160,0,1196,663,1900,1436,"$52,000 to <$85,000","Urban"
"1082",34017013500,"New Jersey",NA,3954,1320,101,44,597,0,1192,700,1867,2087,"$27,000 to <$52,000","Urban"
"1083",34017013600,"New Jersey",NA,1749,442,33,30,333,0,655,256,956,793,"$52,000 to <$85,000","Urban"
"1084",34017013800,"New Jersey",NA,4393,1231,312,10,1908,0,473,459,812,3581,"$85,000 to <$141,000","Urban"
"1085",34017014000,"New Jersey",NA,4228,1161,101,122,148,0,1596,1100,3267,961,"$52,000 to <$85,000","Urban"
"1086",34017014501,"New Jersey",NA,4961,1231,125,50,237,4,1915,1399,3771,1190,"$52,000 to <$85,000","Urban"
"1087",34017014900,"New Jersey",NA,2488,536,79,53,595,6,746,473,1474,1014,"$52,000 to <$85,000","Urban"
"1088",34017015001,"New Jersey",NA,2267,1162,129,2,589,3,131,251,430,1837,"$85,000 to <$141,000","Urban"
"1089",34017015003,"New Jersey",NA,2022,479,75,53,57,0,922,436,1709,313,"$52,000 to <$85,000",NA
"1090",34017015004,"New Jersey",NA,2829,859,135,35,170,0,968,662,2008,821,"$52,000 to <$85,000",NA
"1091",34017015201,"New Jersey",NA,2467,1193,109,5,690,0,146,324,437,2030,"$85,000 to <$141,000","Urban"
"1092",34017015300,"New Jersey",NA,3557,585,137,82,119,4,1789,841,2946,611,"$27,000 to <$52,000","Urban"
"1093",34017015500,"New Jersey",NA,4090,782,88,131,130,2,1961,996,3514,576,"$52,000 to <$85,000","Urban"
"1094",34017015600,"New Jersey",NA,3388,625,135,80,113,2,1547,886,2876,512,"$52,000 to <$85,000","Urban"
"1095",34017015801,"New Jersey",NA,2982,1308,122,5,1224,0,89,234,278,2704,">=$141,000","Urban"
"1096",34017015802,"New Jersey",NA,4781,1057,180,66,155,0,1722,1601,4028,753,"$27,000 to <$52,000","Urban"
"1097",34017015900,"New Jersey",NA,4492,696,169,190,147,4,2211,1075,3911,581,"$52,000 to <$85,000","Urban"
"1098",34017016100,"New Jersey",NA,2875,411,96,80,75,3,1378,832,2548,327,"$27,000 to <$52,000","Urban"
"1099",34017016200,"New Jersey",NA,3702,668,108,96,48,0,1849,933,3325,377,"$27,000 to <$52,000","Urban"
"1100",34017016400,"New Jersey",NA,3047,576,82,69,83,0,1373,864,2622,425,"$27,000 to <$52,000","Urban"
"1101",34017016500,"New Jersey",NA,3768,1068,168,83,326,0,1272,851,2538,1230,"$52,000 to <$85,000","Urban"
"1102",34017016600,"New Jersey",NA,2968,627,93,77,87,0,1268,816,2487,481,"$27,000 to <$52,000","Urban"
"1103",34017016700,"New Jersey",NA,1323,297,36,37,62,0,546,345,1138,185,"$27,000 to <$52,000","Urban"
"1104",34017016900,"New Jersey",NA,2650,486,63,60,95,3,1233,710,2301,349,"$27,000 to <$52,000","Urban"
"1105",34017017000,"New Jersey",NA,3735,569,165,77,108,3,2036,777,3195,540,"$27,000 to <$52,000","Urban"
"1106",34017017200,"New Jersey",NA,2452,493,61,71,63,1,1225,538,2075,377,"$27,000 to <$52,000","Urban"
"1107",34017017400,"New Jersey",NA,1989,394,75,56,37,0,946,481,1750,239,"$27,000 to <$52,000","Urban"
"1108",34017017500,"New Jersey",NA,3197,519,115,92,82,3,1649,737,2848,349,"$52,000 to <$85,000","Urban"
"1109",34017017600,"New Jersey",NA,2386,402,86,36,43,5,1270,544,2128,258,"$27,000 to <$52,000","Urban"
"1110",34017017700,"New Jersey",NA,1737,368,118,68,192,0,605,386,1196,541,"$27,000 to <$52,000","Urban"
"1111",34017018200,"New Jersey",NA,4074,2389,168,29,410,7,509,562,1265,2809,"$85,000 to <$141,000","Urban"
"1112",34017018301,"New Jersey",NA,2541,1708,24,2,613,2,57,135,130,2411,">=$141,000","Urban"
"1113",34017018302,"New Jersey",NA,4204,3281,94,0,472,7,73,277,252,3952,">=$141,000","Urban"
"1114",34017018401,"New Jersey",NA,2591,1945,65,5,172,2,178,224,432,2159,"$85,000 to <$141,000",NA
"1115",34017018501,"New Jersey",NA,4635,3470,162,7,562,3,163,268,449,4186,">=$141,000",NA
"1116",34017018502,"New Jersey",NA,1548,1138,65,5,119,0,78,143,234,1314,"$85,000 to <$141,000",NA
"1117",34017018701,"New Jersey",NA,2755,1442,627,3,271,28,264,120,303,2452,"$85,000 to <$141,000","Urban"
"1118",34017018702,"New Jersey",NA,3865,2943,60,12,291,4,226,329,611,3254,"$85,000 to <$141,000","Urban"
"1119",34017018800,"New Jersey",NA,2937,2279,66,0,278,0,122,192,332,2605,">=$141,000","Urban"
"1120",34017019000,"New Jersey",NA,3888,2221,485,15,215,1,605,346,1210,2678,"$52,000 to <$85,000","Urban"
"1121",34017019100,"New Jersey",NA,3520,2536,114,5,286,8,279,292,657,2863,"$85,000 to <$141,000","Urban"
"1122",34017019400,"New Jersey",NA,2635,1936,74,6,232,0,154,233,431,2204,"$85,000 to <$141,000","Urban"
"1123",34017032400,"New Jersey",NA,5198,1015,105,140,107,3,2658,1170,4651,547,"$52,000 to <$85,000","Urban"
"1124",34021000500,"New Jersey",NA,3426,485,394,70,31,0,1913,533,2623,803,"$27,000 to <$52,000","Urban"
"1125",34021001600,"New Jersey",NA,893,61,638,12,20,0,94,68,163,730,"$27,000 to <$52,000","Urban"
"1126",34021002000,"New Jersey",NA,1108,109,764,3,2,2,147,81,254,854,"$27,000 to <$52,000","Urban"
"1127",34021980000,"New Jersey",NA,1474,454,735,0,2,0,256,27,330,1144,NA,NA
"1128",34023001419,"New Jersey",NA,1856,267,191,4,1225,0,117,52,130,1726,"$85,000 to <$141,000",NA
"1129",34023005300,"New Jersey",NA,2790,468,188,96,245,3,1380,410,2030,760,"$27,000 to <$52,000","Urban"
"1130",34025805600,"New Jersey",NA,1816,337,587,58,24,0,559,251,850,966,"$52,000 to <$85,000","Urban"
"1131",34025807005,"New Jersey",NA,2093,1209,314,18,33,0,255,264,528,1565,"$85,000 to <$141,000",NA
"1132",34025808202,"New Jersey",NA,1495,1304,24,5,19,0,74,69,138,1357,"$85,000 to <$141,000",NA
"1133",34029715303,"New Jersey",NA,1376,1211,11,0,0,0,96,58,114,1262,"$27,000 to <$52,000",NA
"1134",34031133701,"New Jersey",NA,4334,1341,615,43,334,0,1340,661,2299,2035,"$52,000 to <$85,000","Urban"
"1135",34031175200,"New Jersey",NA,3361,339,223,237,6,0,1996,560,3016,345,"$27,000 to <$52,000","Urban"
"1136",34031175301,"New Jersey",NA,2387,263,59,114,5,6,1534,406,2207,180,"$27,000 to <$52,000","Urban"
"1137",34031175501,"New Jersey",NA,2940,328,338,83,38,4,1704,445,2461,479,"$27,000 to <$52,000",NA
"1138",34031175502,"New Jersey",NA,2397,250,438,56,16,3,1135,499,1878,519,"$52,000 to <$85,000",NA
"1139",34031175803,"New Jersey",NA,1963,137,160,107,27,4,1202,326,1803,160,"$27,000 to <$52,000",NA
"1140",34031180201,"New Jersey",NA,2808,433,839,23,251,6,828,428,1471,1337,"$27,000 to <$52,000","Urban"
"1141",34031180204,"New Jersey",NA,2727,266,211,19,1113,0,854,264,1254,1473,"$27,000 to <$52,000",NA
"1142",34031180301,"New Jersey",NA,2921,273,551,23,591,2,1132,349,1694,1227,"$52,000 to <$85,000",NA
"1143",34031180700,"New Jersey",NA,2162,173,1076,22,22,0,634,235,1018,1144,"$27,000 to <$52,000","Urban"
"1144",34031181200,"New Jersey",NA,3437,169,1459,46,15,4,1336,408,1929,1508,"$27,000 to <$52,000","Urban"
"1145",34031181702,"New Jersey",NA,2726,219,882,24,15,8,1190,388,1790,936,"$27,000 to <$52,000","Urban"
"1146",34031181800,"New Jersey",NA,2449,460,615,38,59,4,1010,263,1575,874,"<$27,000","Urban"
"1147",34031182000,"New Jersey",NA,1210,212,75,37,20,0,639,227,1018,192,"$27,000 to <$52,000","Urban"
"1148",34031182501,"New Jersey",NA,3894,271,1744,28,32,1,1213,605,1999,1895,"$52,000 to <$85,000",NA
"1149",34031182701,"New Jersey",NA,2763,428,206,23,17,0,1507,582,2439,324,"$27,000 to <$52,000",NA
"1150",34031182900,"New Jersey",NA,1670,250,228,25,39,0,918,210,1273,397,"$52,000 to <$85,000","Urban"
"1151",34031183101,"New Jersey",NA,3108,876,461,24,55,5,1099,588,1962,1146,"$52,000 to <$85,000","Urban"
"1152",34039030200,"New Jersey",NA,2687,264,617,15,22,3,1126,640,1930,757,"$27,000 to <$52,000","Urban"
"1153",34039030701,"New Jersey",NA,1606,503,82,27,42,0,565,387,1036,570,"$52,000 to <$85,000","Urban"
"1154",34039030704,"New Jersey",NA,2343,445,357,24,67,0,910,540,1660,683,"$27,000 to <$52,000",NA
"1155",34039031400,"New Jersey",NA,4220,494,1575,32,90,0,1173,856,2237,1983,"$27,000 to <$52,000","Urban"
"1156",34039032101,"New Jersey",NA,2958,1361,163,20,105,1,631,677,1505,1453,"$85,000 to <$141,000",NA
"1157",34039039502,"New Jersey",NA,2232,100,750,56,28,0,1038,260,1386,846,"$52,000 to <$85,000",NA
"1158",35001000402,"New Mexico",NA,3015,2048,78,160,74,3,202,450,814,2201,"$52,000 to <$85,000","Urban"
