"","Adult_pop","STATE","YEAR","PIF","Race"
"438",1,"Arkansas",2020,0.0795151542077148,"NHPI"
"439",1,"Arkansas",2020,0.0398520987265755,"NHPI"
"440",1,"Arkansas",2020,0.121326619080801,"NHPI"
"441",1,"Arkansas",2020,0.0986269783258444,"NHPI"
"442",1,"Arkansas",2020,0.140065949551854,"NHPI"
"443",1,"Arkansas",2020,0.0890221322187161,"NHPI"
"444",1,"Arkansas",2020,0.0465517296509031,"NHPI"
"445",1,"Arkansas",2020,0.0501343939368218,"NHPI"
"446",1,"Arkansas",2020,0.109307354429924,"NHPI"
"447",1,"Arkansas",2020,0.0465228958697206,"NHPI"
"448",1,"Arkansas",2020,0.0660833831140427,"NHPI"
"449",1,"Arkansas",2020,0.0754969478770533,"NHPI"
"450",1,"Arkansas",2020,0.153694056118074,"NHPI"
"451",1,"Arkansas",2020,0.176491213311274,"NHPI"
"452",1,"Arkansas",2020,0.150202936575724,"NHPI"
"453",1,"Arkansas",2020,0.155854756934718,"NHPI"
"454",1,"Arkansas",2020,0.138859570298632,"NHPI"
"455",1,"Arkansas",2020,0.170640480949824,"NHPI"
"456",1,"Arkansas",2020,0.167250687445339,"NHPI"
"457",1,"Arkansas",2020,0.175899519287129,"NHPI"
"458",1,"Arkansas",2020,0.0990505644897272,"NHPI"
"459",1,"Arkansas",2020,0.11206680120568,"NHPI"
"460",1,"Arkansas",2020,0.0878894684434292,"NHPI"
"461",1,"Arkansas",2020,0.0856243214982698,"NHPI"
"462",1,"Arkansas",2020,0.0718565942380729,"NHPI"
"463",1,"Arkansas",2020,0.104447461038998,"NHPI"
"464",1,"Arkansas",2020,0.0484713390469598,"NHPI"
"465",1,"Arkansas",2020,0.0987490360631796,"NHPI"
"466",1,"Arkansas",2020,0.0861946056600783,"NHPI"
"467",1,"Arkansas",2020,0.198253966618062,"NHPI"
"468",1,"Arkansas",2020,0.13098988493485,"NHPI"
"469",1,"Arkansas",2020,0.0787036788151775,"NHPI"
