"","Adult_pop","STATE","YEAR","PIF","Race"
"221",1,"Delaware",2020,0.07781334379952,"AIAN"
"222",1,"Delaware",2020,0.0349199398198985,"AIAN"
"223",1,"Delaware",2020,0.109957446124456,"AIAN"
"224",1,"District of Columbia",2020,0.157299311923323,"AIAN"
"225",1,"District of Columbia",2020,0.147629410006734,"AIAN"
"226",1,"District of Columbia",2020,0.176311253264887,"AIAN"
"227",1,"District of Columbia",2020,0.178125786576641,"AIAN"
"228",1,"District of Columbia",2020,0.214713696022835,"AIAN"
"229",1,"District of Columbia",2020,NA,"AIAN"
"230",1,"District of Columbia",2020,0.172127245939985,"AIAN"
"231",1,"District of Columbia",2020,NA,"AIAN"
"232",1,"Florida",2020,0.150746970282824,"AIAN"
"233",1,"Florida",2020,0.096879417521343,"AIAN"
"234",1,"Florida",2020,0.10340537544925,"AIAN"
"235",1,"Florida",2020,0.0210804189985379,"AIAN"
"236",1,"Florida",2020,0.167162563239511,"AIAN"
"237",1,"Florida",2020,0.064071507713115,"AIAN"
"238",1,"Florida",2020,0.126624244294243,"AIAN"
"239",1,"Florida",2020,0.175944683973851,"AIAN"
"240",1,"Florida",2020,0.160279623155845,"AIAN"
"241",1,"Florida",2020,0.166672402427982,"AIAN"
"242",1,"Florida",2020,0.161298231213475,"AIAN"
"243",1,"Florida",2020,0.193822334530953,"AIAN"
"244",1,"Florida",2020,0.166716878042915,"AIAN"
"245",1,"Florida",2020,0.17359631165349,"AIAN"
"246",1,"Florida",2020,0.166716878042915,"AIAN"
"247",1,"Florida",2020,0.174351956582994,"AIAN"
"248",1,"Florida",2020,0.166716878042915,"AIAN"
"249",1,"Florida",2020,0.121290098163216,"AIAN"
"250",1,"Florida",2020,0.170209245279976,"AIAN"
"251",1,"Florida",2020,0.172966488174458,"AIAN"
"252",1,"Florida",2020,0.176301497501435,"AIAN"
"253",1,"Florida",2020,0.152836264471838,"AIAN"
"254",1,"Florida",2020,0.131801397404369,"AIAN"
"255",1,"Florida",2020,0.136411725389441,"AIAN"
"256",1,"Florida",2020,NA,"AIAN"
"257",1,"Florida",2020,0.193540421478658,"AIAN"
"258",1,"Florida",2020,0.0974093123825803,"AIAN"
"259",1,"Florida",2020,0.0595537494517132,"AIAN"
"260",1,"Florida",2020,0.084523331491719,"AIAN"
"261",1,"Florida",2020,0.0578523956512489,"AIAN"
"262",1,"Florida",2020,0.162858561771801,"AIAN"
"263",1,"Florida",2020,0.130104202266141,"AIAN"
"264",1,"Florida",2020,0.136479188202708,"AIAN"
"265",1,"Florida",2020,0.0933668914197464,"AIAN"
"266",1,"Florida",2020,0.0372784124648392,"AIAN"
"267",1,"Florida",2020,0.0367853966149282,"AIAN"
"268",1,"Florida",2020,0.0970485801121273,"AIAN"
"269",1,"Florida",2020,0.137333542036448,"AIAN"
"270",1,"Florida",2020,0.132694092961213,"AIAN"
"271",1,"Florida",2020,0.0957251153626795,"AIAN"
"272",1,"Florida",2020,0.0946939961221939,"AIAN"
"273",1,"Florida",2020,0.0953128783993998,"AIAN"
"274",1,"Florida",2020,0.122525185079804,"AIAN"
"275",1,"Florida",2020,0.0978160394421265,"AIAN"
"276",1,"Florida",2020,0.140491334064773,"AIAN"
"277",1,"Florida",2020,0.121728316100454,"AIAN"
"278",1,"Florida",2020,0.116470489071727,"AIAN"
"279",1,"Florida",2020,0.103686701433923,"AIAN"
"280",1,"Florida",2020,0.0979163719814167,"AIAN"
"281",1,"Florida",2020,0.216151007009517,"AIAN"
"282",1,"Florida",2020,0.0787571979876299,"AIAN"
